"dataset.id","dataset.title","dataset.slug","dataset.url","dataset.organization","dataset.organization_id","dataset.license","dataset.private","id","url","title","description","filetype","format","mime","filesize","checksum.type","checksum.value","created_at","modified","downloads"
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"747db648-9dab-42ea-8878-e2afb689aa05","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210809-190754/sg-iris-opendata-2021-08-09-19h07.csv","sg-iris-opendata-2021-08-09-19h07.csv","","file","csv","text/csv",181529439,"sha1","cdbb8e3f5dea252f52cf3fa84acedb6e96b2e3bd","2021-08-09T19:08:08.360000","2021-08-09T19:08:09.162000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"a490dfdf-62c9-4e13-8d68-3097da170c66","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210808-190744/sg-iris-opendata-2021-08-08-19h06.csv","sg-iris-opendata-2021-08-08-19h06.csv","","file","csv","text/csv",181427086,"sha1","154cbde1d82bb2b26c599bb7a38d5a47c2ee4740","2021-08-08T19:07:58.052000","2021-08-08T19:07:59.107000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"1ecf6b29-2799-4172-a18b-e64676f43451","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210808-190630/sg-epci-opendata-2021-08-08-19h06.csv","sg-epci-opendata-2021-08-08-19h06.csv","","file","csv","text/csv",4944116,"sha1","0dd56ee8b355d1aacb172b721f43f6fd831e58ef","2021-08-08T19:06:31.025000","2021-08-08T19:06:31.981000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"e9de2dae-0477-4193-9a61-c7becd4b265a","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210808-190614/sg-com-opendata-2021-08-08-19h05.csv","sg-com-opendata-2021-08-08-19h05.csv","","file","csv","text/csv",119570607,"sha1","f954af4bef585f29ab4df7fc718d1219bd8fa185","2021-08-08T19:06:24.425000","2021-08-08T19:06:25.353000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"bd12dedc-02bd-402a-b48b-172a6296c0f3","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210807-210837/sg-iris-opendata-2021-08-07-21h07.csv","sg-iris-opendata-2021-08-07-21h07.csv","","file","csv","text/csv",181325937,"sha1","09d4abe8ae5ac6fcc00d68dc95dd76a5d5e2c210","2021-08-07T21:08:52.182000","2021-08-07T21:08:53.041000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"eedf309d-a285-448e-856f-bbc4e310d0d0","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210807-210716/sg-epci-opendata-2021-08-07-21h07.csv","sg-epci-opendata-2021-08-07-21h07.csv","","file","csv","text/csv",4941251,"sha1","e6f444c512fcd7cae211664b652830219b61a1be","2021-08-07T21:07:17.436000","2021-08-07T21:07:18.329000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"7e08d55a-a2f1-4331-9265-38797f32ae5e","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210807-210701/sg-com-opendata-2021-08-07-21h06.csv","sg-com-opendata-2021-08-07-21h06.csv","","file","csv","text/csv",119511602,"sha1","80cb57d3d52510ef1e3734e75bd807fa408cdfee","2021-08-07T21:07:10.743000","2021-08-07T21:07:11.736000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"7b336594-96b5-4f51-996f-bc4c2874ae1e","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210806-200809/sg-iris-opendata-2021-08-06-20h07.csv","sg-iris-opendata-2021-08-06-20h07.csv","","file","csv","text/csv",181223779,"sha1","7e7579fe2b7cb1c336995a6a506ca6353492cc13","2021-08-06T20:08:23.399000","2021-08-06T20:08:24.382000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"18781953-e4e4-42dd-8f8d-d3aa1936ec3e","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210806-200700/sg-epci-opendata-2021-08-06-20h06.csv","sg-epci-opendata-2021-08-06-20h06.csv","","file","csv","text/csv",4938313,"sha1","4d7890b5d70ee2771f0eb7216339665e7d33168b","2021-08-06T20:07:00.823000","2021-08-06T20:07:01.790000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"e32102e3-f412-40d1-b86d-1edef24547b0","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210806-200644/sg-com-opendata-2021-08-06-20h06.csv","sg-com-opendata-2021-08-06-20h06.csv","","file","csv","text/csv",119452010,"sha1","974265dfd6dd8cdec887408706b8e6ee70eba77a","2021-08-06T20:06:54.386000","2021-08-06T20:06:55.296000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"2e2e07d7-c3d2-43cf-b8b2-bb463acb2a47","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210805-190948/sg-epci-opendata-2021-08-05-19h09.csv","sg-epci-opendata-2021-08-05-19h09.csv","","file","csv","text/csv",4935507,"sha1","4ce1a625819a1dcd667250ca3c070018f8f2f931","2021-08-05T19:09:49.295000","2021-08-05T19:09:50.137000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"5ac823e7-a5ca-415d-ad79-2d4fdcd57e61","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210805-190929/sg-iris-opendata-2021-08-05-19h08.csv","sg-iris-opendata-2021-08-05-19h08.csv","","file","csv","text/csv",181125057,"sha1","941d70c68794096dda8366483c66ee513f4d8d8f","2021-08-05T19:09:43.021000","2021-08-05T19:09:43.876000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"80d6d100-0069-4aef-8bb4-7dc1500115ec","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210805-190734/sg-com-opendata-2021-08-05-19h07.csv","sg-com-opendata-2021-08-05-19h07.csv","","file","csv","text/csv",119394807,"sha1","fb36d23c3d244edea1d778a12a026ff99aee4984","2021-08-05T19:07:44.161000","2021-08-05T19:07:45.095000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"9013bbba-7b17-484e-94e3-cf7f406cecd7","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210804-190905/sg-com-opendata-2021-08-04-19h08.csv","sg-com-opendata-2021-08-04-19h08.csv","","file","csv","text/csv",119338279,"sha1","9fd417c356dc1243af613c05751a1dab00447f74","2021-08-04T19:09:15.077000","2021-08-04T19:09:16.057000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"90891f0c-1ee5-43db-a951-d0d7af5d860f","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210804-190805/sg-iris-opendata-2021-08-04-19h07.csv","sg-iris-opendata-2021-08-04-19h07.csv","","file","csv","text/csv",181027478,"sha1","de540dafd0b27a6150d3f4b3d314cf156c835726","2021-08-04T19:08:19.799000","2021-08-04T19:08:20.720000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"889d70e6-929c-400b-b652-dbdf4afe7c13","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210804-190638/sg-epci-opendata-2021-08-04-19h06.csv","sg-epci-opendata-2021-08-04-19h06.csv","","file","csv","text/csv",4932769,"sha1","3b9d05f5519df9463bbc55622a951e0d9b235db4","2021-08-04T19:06:39.620000","2021-08-04T19:06:40.485000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"b612cb4f-4a9f-4e21-a65b-9b4ab035d994","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210803-190853/sg-com-opendata-2021-08-03-19h08.csv","sg-com-opendata-2021-08-03-19h08.csv","","file","csv","text/csv",119282629,"sha1","cb23d1fa24e54b0a1199dccdbd39600bc50273ac","2021-08-03T19:09:04.451000","2021-08-03T19:09:05.289000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"1435b2c4-24df-438d-ba3a-254b81d60f7d","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210803-190749/sg-iris-opendata-2021-08-03-19h07.csv","sg-iris-opendata-2021-08-03-19h07.csv","","file","csv","text/csv",180931079,"sha1","5b1ffaf0c3e3056048e5bb560a432e458712f477","2021-08-03T19:08:03.692000","2021-08-03T19:08:04.577000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"33b33ddc-ee3a-4876-8a5d-5bb8968b6646","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210803-190628/sg-epci-opendata-2021-08-03-19h06.csv","sg-epci-opendata-2021-08-03-19h06.csv","","file","csv","text/csv",4930063,"sha1","c62e56bc60f1849cd9994baec77d63b4156c413f","2021-08-03T19:06:28.702000","2021-08-03T19:06:29.621000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"e6075034-2152-4ca4-a40e-25ce1ffadac1","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210802-190913/sg-epci-opendata-2021-08-02-19h09.csv","sg-epci-opendata-2021-08-02-19h09.csv","","file","csv","text/csv",4927315,"sha1","409c849f4a5a3ce1fc426fb24a0a9f42796f92c9","2021-08-02T19:09:14.179000","2021-08-02T19:09:15.173000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"5491ec1c-87f1-48ce-9a68-a812afd498d8","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210802-190852/sg-iris-opendata-2021-08-02-19h07.csv","sg-iris-opendata-2021-08-02-19h07.csv","","file","csv","text/csv",180836171,"sha1","656dab30b66b07ec275009cc0a3417c6370439ed","2021-08-02T19:09:07.282000","2021-08-02T19:09:08.112000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"6da5f8cd-9971-42ff-9aae-364a2fa19bef","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210802-190707/sg-com-opendata-2021-08-02-19h06.csv","sg-com-opendata-2021-08-02-19h06.csv","","file","csv","text/csv",119228454,"sha1","b526a15595c10863439eadeb7a6e98e5b9a77915","2021-08-02T19:07:17.053000","2021-08-02T19:07:18.079000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"fefe654e-bf20-455d-97ff-b775a4d95957","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210801-200643/sg-iris-opendata-2021-08-01-20h05.csv","sg-iris-opendata-2021-08-01-20h05.csv","","file","csv","text/csv",180740463,"sha1","b28368c625b22f932cb2192aab0bdb1ce0f79aea","2021-08-01T20:06:58.571000","2021-08-01T20:06:59.375000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"efb8d53d-81f7-402b-8b91-e4d6ffaf9ccb","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210801-190731/sg-com-opendata-2021-08-01-19h06.csv","sg-com-opendata-2021-08-01-19h06.csv","","file","csv","text/csv",119172783,"sha1","9ba10a18284a99e4d5b4e64f665c73f845488066","2021-08-01T19:07:46.645000","2021-08-01T19:07:47.428000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"c5f817a3-7dbc-4e88-bf97-6073e4b8dd30","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210801-190632/sg-epci-opendata-2021-08-01-19h06.csv","sg-epci-opendata-2021-08-01-19h06.csv","","file","csv","text/csv",4924591,"sha1","602f43e18322019cebdaf6709ff215b817b49e7c","2021-08-01T19:06:33.428000","2021-08-01T19:06:34.302000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"cba2dc03-09f4-445b-b066-373f02b4faab","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210731-190834/sg-com-opendata-2021-07-31-19h08.csv","sg-com-opendata-2021-07-31-19h08.csv","","file","csv","text/csv",119117304,"sha1","644ca5368f67b6d1b8329d13b5ed1fa6453a9194","2021-07-31T19:08:43.671000","2021-07-31T19:08:44.564000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"acbf73c9-b2db-4ceb-9507-f395c586c36d","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210731-190734/sg-iris-opendata-2021-07-31-19h06.csv","sg-iris-opendata-2021-07-31-19h06.csv","","file","csv","text/csv",180645880,"sha1","11583a103fadffe899e6dea4f25641d4853c7529","2021-07-31T19:07:48.501000","2021-07-31T19:07:49.358000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"4d9b71a2-3131-4764-af26-edb6b269cdcf","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210731-190550/sg-epci-opendata-2021-07-31-19h05.csv","sg-epci-opendata-2021-07-31-19h05.csv","","file","csv","text/csv",4921921,"sha1","e79f9021871fbca960f32326a178cbb7a35b4712","2021-07-31T19:05:50.736000","2021-07-31T19:05:51.573000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"2ee8e3cc-5e3b-4b73-a9cb-6c9e721aba31","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210730-190805/sg-epci-opendata-2021-07-30-19h08.csv","sg-epci-opendata-2021-07-30-19h08.csv","","file","csv","text/csv",4919246,"sha1","9cae3cca35a2d19f7e2561d86cf3730c09b7ddc4","2021-07-30T19:08:05.982000","2021-07-30T19:08:06.879000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"1a5e55ff-3483-4b2f-892c-304554dcc8ed","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210730-190750/sg-com-opendata-2021-07-30-19h07.csv","sg-com-opendata-2021-07-30-19h07.csv","","file","csv","text/csv",119061475,"sha1","cb7ac08bdb44baf35416cc5cc6f49ae8b3cc7d82","2021-07-30T19:07:59.902000","2021-07-30T19:08:00.713000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"e678b8cd-0b61-4f41-9047-cbd099d06884","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210730-190643/sg-iris-opendata-2021-07-30-19h05.csv","sg-iris-opendata-2021-07-30-19h05.csv","","file","csv","text/csv",180551667,"sha1","be8dbc9c920a2aabd7d97d0cd5285f0be9ce4ee4","2021-07-30T19:06:59.465000","2021-07-30T19:07:00.430000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"5cc4a637-a2a9-4caa-b589-cf3d86b411b6","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210729-190851/sg-iris-opendata-2021-07-29-19h07.csv","sg-iris-opendata-2021-07-29-19h07.csv","","file","csv","text/csv",180454214,"sha1","d4d43d3d5bd161a23153b922646f00e4a966f183","2021-07-29T19:09:05.975000","2021-07-29T19:09:06.773000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"5b719e37-94a3-47e7-9f3b-ec7559c76d23","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210729-190726/sg-com-opendata-2021-07-29-19h06.csv","sg-com-opendata-2021-07-29-19h06.csv","","file","csv","text/csv",119002569,"sha1","761de2b583b2dbfd229260250ed56d18f0e11f5e","2021-07-29T19:07:35.367000","2021-07-29T19:07:36.291000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"681c31d3-567d-4864-b0fa-95856b311b56","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210729-190628/sg-epci-opendata-2021-07-29-19h06.csv","sg-epci-opendata-2021-07-29-19h06.csv","","file","csv","text/csv",4916632,"sha1","2660714104a176d80515885ef320f6719f8b95d8","2021-07-29T19:06:29.354000","2021-07-29T19:06:30.283000",0
"5f8fe1290de5138270132602","Données de laboratoires infra-départementales durant l'épidémie COVID-19","donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19","https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"9d8b1ac0-3819-4d67-bcdf-2cf45ac1f86b","https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210728-190819/sg-iris-opendata-2021-07-28-19h07.csv","sg-iris-opendata-2021-07-28-19h07.csv","","file","csv","text/csv",180353379,"sha1","c874ceb7feae87e595973a5e39c2b15846657e01","2021-07-28T19:08:34.484000","2021-07-28T19:08:35.504000",0
